Importer stats
--------------
 133844 100.00% total
  87160 65.12% extensions
  31766 23.73% apps
  14870 11.11% themes
     48 0.04% error

   6478 7.43% missing_permissions
  10230 11.74% missing_apis
   5535 6.35% missing_manifests

  72538 83.22% easy_conversion
   2618 3.00% browser_namespace
  19055 21.86% no_apis

Chrome API coverage
-------------------
     95 95.00% top 100 API
    228 91.20% top 250 API

Top API usage
------------
     20 chrome.permissions.onRemoved.addListener
     20 chrome.system.storage.getInfo
     19 chrome.tts.resume
     19 chrome.cast.SessionRequest
     19 chrome.cast.ApiConfig
     19 chrome.proxy.settings
     18 chrome.tts.pause
     18 browser.event.TAB_REMOVED
     17 chrome.cast.initialize
     17 chrome.cast.requestSession
     17 chrome.example.echo
     17 chrome.devtools.panels.openResource
     17 chrome.ttsEngine.onSpeak.addListener
     17 chrome.ttsEngine.onStop.addListener
     16 chrome.developerPrivate.reload
     16 chrome.declarativeWebRequest.RequestMatcher
     16 chrome.360.cn
     16 chrome.extension.getVersion
     16 chrome.contentSettings.popups.set
     16 browser.proxy.settings.set
     16 browser.proxy.onProxyError.addListener
     16 browser.es5.js
     16 chrome.sessions.getDevices
     15 chrome.devtools.inspectedWindow.onResourceAdded
     15 chrome.runtime.onMessageExternal.removeListener
     15 browser.migration.js
     15 browser.proxy.settings.get
     15 chrome._tabInfo.gatherFrameInfo
     15 chrome._tabInfo.notice
     15 chrome._tabInfo.info
     15 browser.management.onEnabled.addListener
     15 browser.management.setEnabled
     15 chrome.runtime.onUninstalled
     15 chrome.runtime.onUninstalled.addListener
     15 chrome.webRequest.ResourceType.WEBSOCKET
     15 chrome.input.ime.onKeyEvent
     14 chrome.fileBrowserHandler.onExecute.addListener
     14 chrome.declarativeWebRequest.onRequest.removeRules
     14 chrome.extension.version_
     14 browser.storage.sync.remove
     14 chrome.runtime.Port
     14 chrome.privacy.network.webRTCNonProxiedUdpEnabled
     14 browser.storage.sync.clear
     14 chrome.runtime.id.substr
     14 chrome.bookmarks.onImportBegan.addListener
     14 chrome.manifest.externally_connectable.matches
     14 chrome.storage.largeSync
     13 chrome.downloads.onDeterminingFilename
     13 chrome.extension.onConnectExternal.addListener
     13 chrome.contextMenus.ACTION_MENU_TOP_LEVEL_LIMIT
     13 browser.min.js
     13 chrome.contentSettings.images.clear
     13 chrome.privacy.websites.thirdPartyCookiesAllowed
     12 chrome.runtime.lasterror
     12 chrome.runtime.id.replace
     12 chrome.cast.media.MediaInfo
     12 chrome.cast.media.LoadRequest
     12 browser.devtools.inspectedWindow.tabId

Missing permissions
-------------------
   3189 desktopCapture
   1301 declarativeContent
    485 contentSettings
    360 tts
    291 tabCapture
    282 debugger
    206 pageCapture
    153 system.cpu
     90 downloads.shelf
     86 system.display
     85 system.memory
     76 identity.email
     59 ttsEngine
     52 fontSettings
     46 unlimited_storage
     43 system.storage
     41 input
     30 declarativeWebRequest
     26 fileBrowserHandler
     16 processes
     15 power
     15 audioCapture
     12 videoCapture
     11 webview
      9 enterprise.platformKeys
      9 printerProvider
      7 wallpaper
      7 
      7 fileSystem
      5 app
      5 audio
      4 browser
      4 certificateProvider
      4 enterprise.deviceAttributes
      4 platformKeys
      4 serial
      4 menus
      4 clipboard
      4 create
      4 experimental
      4 system
      4 *
      3 {'fileSystem': ['write']}
      3 mdns
      3 usb
      3 tab
      3 keybinding
      3 location
      3 {'fileSystem': ['write', 'retainEntries', 'directory']}
      3 signedInDevices
      2 streamsPrivate
      2 accessibilityFeatures.read
      2 accessibilityFeatures.modify
      2 *steemit.com*
      2 fileSystemProvider
      2 fullscreen
      2 displaySource
      2 dial
      2 cast
      2 cast.streaming
      2 networkingPrivate
      2 activetabs
      2 tabHide
      2 Url do site*
      2 browserSettings
      2 app.window
      2 infobars
      2 {'socket': ['tcp-connect', 'tcp-listen']}
      1 socket
      1 usbDevices
      1 vpnProvider
      1 localStorage
      1 activeTabs
      1 https: //*/*
      1 popup
      1 tabs*
      1 all_urls
      1 theme
      1 none
      1 mangement
      1 content.js
      1 notificationProvider
      1 @ant-sites-string-list@
      1 mediaGalleries
      1 {'mediaGalleries': ['read', 'allAutoDetected']}
      1 {'usbDevices': [{'vendorId': 123, 'productId': 456}]}
      1 *//*.aliexpress.com/*
      1 *//*.chnhelp.com/*
      1 t
      1 a
      1 b
      1 s
      1 urls
      1 offroad
      1 setIcon
      1 <all_url>
      1 http//gosnapshot.com/snapshot
      1 newtab
      1 productfinder/
      1 *//yousonnik.ru/*
      1 activetab
      1 .mat-internet.eu
      1 all_frames
      1 //maps.googleapis.com
      1 permissions
      1 .4ltrpressonline.cengage.com
      1 accessibilityFeatures
      1 clipboardWrite 
      1 accessibilityPrivate
      1 brailleDisplayPrivate
      1 commands.accessibility
      1 commandLinePrivate
      1 virtualKeyboardPrivate
      1 externally_connectable
      1 *.youbidder.com
      1 *//ajax.googleapis.com/*
      1 networking.config
      1 copresence
      1 audio-capture
      1 www.staf.live
      1 roosterteeth.com/schedule
      1 localstorage
      1 active_tab
      1 Storage
      1 www.bgu.ac.il
      1 effective_tld_names.dat
      1 vamos ultilizar seu naveador para transmiss�o dos canais
      1 events
      1 *.craigslist.org
      1 hid
      1 u2fDevices
      1 {'usbDevices': [{'vendorId': 4176, 'productId': 529}, {'vendorId': 4176, 'productId': 512}]}
      1 dataReductionProxy
      1 preferencesPrivate

Missing manifests
-------------------
   4049 externally_connectable
    292 converted_from_user_script
    214 sandbox
    202 oauth2
    156 container
    132 api_console_project_id
    117 background_page
     99 chrome_accept_languages
     31 input_components
     25 tts_engine
     21 -ms-preload
     20 launch
     20 shortname
     20 container_info
     18 requirements
     17 file_browser_handlers
     16 start_url
     16 display
     15 minimum_opera_version
     12 short name
     11 sidebar_action
     11 theme_color
     11 background_color
     11 id
      9 persistent
      9 icon
      8 sortname
      8 short_name 
      8 signature
      8 short_description
      7 urls
